,ictv_taxo_index
BK013455,7702
BK013848,7703
BK013927,7704
BK013534,7705
BK013951,7706
BK014000,7707
BK013787,7708
BK014018,7709
BK013452,7710
BK013454,7711
BK014001,7712
BK013413,7713
BK014142,7714
BK013690,7715
BK013379,7716
BK013689,7717
BK013591,7718
BK014165,7719
BK013396,7720
BK013792,7721
BK013511,7722
BK013499,7723
BK013870,7724
BK014031,7725
BK014032,7726
BK013827,7727
BK013987,7728
BK014035,7729
BK013910,7730
BK013490,7731
BK013480,7732
BK013891,7733
BK013654,7734
BK014194,7735
BK013443,7736
BK013882,7737
BK013911,7738
BK013715,7739
KT462701,7740
KT462700,7741
BK013754,7742
BK013744,7743
BK013977,7744
BK014009,7745
BK013603,7746
BK014188,7747
MN532588,7748
MN532589,7749
MN532639,7750
MF375889,7751
MN532640,7752
MN532642,7753
MN532591,7754
MK584848,7755
MN532647,7756
MN532641,7757
MK372909,7758
MN532621,7759
MN532622,7760
MN605476,7761
MN532625,7762
MN532626,7763
MN532628,7764
MN532624,7765
MN532630,7766
MN532635,7767
MN532638,7768
MN532654,7769
LC413502,7770
MN532629,7771
MN532627,7772
MN605470,7773
MN532590,7774
MN605477,7775
MN532643,7776
MN605479,7777
MN532645,7778
MN605480,7779
MN532646,7780
MN605482,7781
MN532668,7782
MN605478,7783
MN532644,7784
MN605483,7785
MN605481,7786
MN532648,7787
LN827955,7788
MK584842,7789
KP900929,7790
MF444276,7791
MN532651,7792
MN532667,7793
MN605471,7794
MN532632,7795
MN532636,7796
MN532637,7797
MK584845,7798
MK584838,7799
MK584847,7800
MK542706,7801
LT593139,7802
MN605472,7803
MT062429,7804
MN532592,7805
MN605473,7806
MT062430,7807
MN532593,7808
MN532595,7809
MN532596,7810
MN532598,7811
MN532612,7812
MN532594,7813
MN532600,7814
MN532611,7815
MN532613,7816
MN532601,7817
MN532602,7818
MN386963,7819
MN532603,7820
MN532604,7821
MN532616,7822
MN532606,7823
MN532607,7824
MN532614,7825
MN532608,7826
MN532609,7827
MN532610,7828
MN532599,7829
MN532623,7830
MN532605,7831
MN532597,7832
MG887747,7833
MK584846,7834
KP900921,7835
FJ157981,7836
FJ157982,7836
FJ157983,7836
EU770620,7837
EU770621,7837
EU770622,7837
EU770623,7838
EU770624,7838
EU770625,7838
MK279481,7839
MK584841,7840
MK584844,7841
MK507958,7842
MK584837,7843
MK584839,7844
MN605467,7845
MN532669,7846
MN605468,7847
MN532670,7848
MN532672,7849
MN532674,7850
MN532676,7851
MN605469,7852
MN532671,7853
MN532678,7854
MT062431,7855
MN386962,7856
MN532677,7857
MN532675,7858
MK584843,7859
MN473199,7860
KR997836,7861
LC413501,7862
MN715322,7863
KP900922,7864
MK372906,7865
MK372907,7866
MK372908,7867
MK584840,7868
LC413503,7869
KP900928,7870
MN532631,7871
MN532633,7872
MN532649,7873
MN532650,7874
MN532655,7875
MN532634,7876
MN532657,7877
MN532658,7878
MN532659,7879
MN532660,7880
MN532661,7881
MN736966,7882
MN532663,7883
MN532664,7884
MN532665,7885
MN532666,7886
MN532656,7887
MN532662,7888
MN532653,7889
KT598235,7890
KT598247,7891
KX883990,7892
KX883991,7892
KX884000,7893
KX884001,7893
KX883992,7894
KX883993,7894
KX883996,7895
KX883997,7895
KX883994,7896
KX883995,7896
KX884002,7897
KX884003,7897
KX883998,7898
KX883999,7898
KX884004,7899
KX884005,7899
AY654892,7900
AY654893,7900
AY654894,7900
DQ885455,7901
AY535016,7902
AY535017,7902
AY535018,7902
AY535019,7902
AF525933,7903
AF525934,7903
AF525935,7903
AF525936,7903
AF335429,7904
AY542958,7905
KJ704366,7906
KJ704367,7906
KJ704368,7906
MN661033,7907
KX884416,7908
MN167499,7909
MN190034,7910
MW039254,7911
MW039256,7912
KY053857,7913
KM817598,7914
MH708020,7915
KM817609,7916
KM817608,7916
KM817607,7917
KM817606,7917
KX884451,7918
KX884452,7918
KM817602,7919
KM817601,7919
KM817610,7920
MH188036,7921
KU095839,7922
MH188031,7923
MT153506,7924
MT153494,7924
KX924630,7925
KU230451,7926
KM817593,7927
KM817594,7928
KM817595,7929
MK026591,7930
MN599998,7931
MN025520,7932
KM460042,7933
KM817611,7934
KM817599,7935
MF360789,7936
MW291695,7937
KX884419,7938
MW291694,7939
KX884409,7940
MN567051,7941
MG600009,7942
KX884439,7943
MG600010,7944
MW039258,7945
KM817604,7946
KM817605,7946
KX884427,7947
KX884424,7948
KX884425,7948
MH620818,7949
KM817597,7950
KM817596,7950
KX884458,7951
MW039261,7952
KX884444,7953
KM817603,7954
KX884410,7955
MG489864,7956
KX884412,7957
KX884420,7958
KX884421,7959
KX884446,7960
KX884413,7961
MN831436,7962
KX431032,7963
MF135780,7964
MF135781,7965
MG599939,7966
JX065209,7967
JX065207,7968
EU781967,7969
FJ169440,7970
JX065210,7971
KJ950619,7972
KJ950620,7972
KJ950621,7972
KJ950622,7972
KJ950623,7972
KJ950624,7972
KJ950625,7972
KF578398,7973
KJ756399,7974
KR612223,7975
FJ794726,7976
FJ794743,7976
U04608,7977
AJ311524,7978
BK014572,7979
KM114265,7980
KF680099,7981
LN713680,7982
KC464471,7983
KC464478,7984
KC595273,7985
DC290659,7986
JF828358,7987
KX371887,7988
MF319185,7989
FJ217161,7990
AF522874,7991
AY729654,7992
FJ217162,7993
AF086833,7994
DQ217792,7995
DQ447649,7996
MN510773,7997
MG599980,7998
BR001752,7999
MG599981,8000
MW093492,8001
MN510772,8002
MW864603,8003
MW864602,8004
KM817632,8005
MT153546,8006
MW052080,8007
MT153516,8008
KX884418,8009
KM817641,8010
KX884417,8011
KX884441,8012
MW288203,8013
MT153547,8014
KM817633,8015
MT153499,8016
MT153457,8017
MW288166,8018
MH213246,8019
MK618655,8020
MW288170,8021
MT259204,8022
MT447187,8023
MN617152,8024
MT646378,8025
MT157413,8026
MT646406,8027
KT598228,8028
MF444279,8029
KP900931,8030
MF444282,8031
KP900930,8032
KX884403,8033
MN034260,8034
LC466007,8035
MK584858,8036
MN556995,8037
MK584853,8038
MN556999,8039
MN557000,8040
MN557001,8041
MN557005,8042
MN556998,8043
MF893248,8044
MN557003,8045
MK440629,8046
KT598229,8047
MN557004,8048
MN386971,8049
MN617150,8050
MT646386,8051
JU091017,8052
JW826636,8053
MN557002,8054
MK584852,8055
MN617151,8056
JW828891,8057
MN557006,8058
MH648611,8059
MF444285,8060
MT354565,8061
KT598225,8062
MF276904,8063
KT598227,8064
MK584851,8065
KJ186782,8066
MF444277,8067
KC601997,8068
MF444280,8069
MN035745,8070
KX884406,8071
KX884407,8072
KX884408,8073
KX884405,8074
KX884457,8075
KM817644,8076
MH477287,8077
MT153386,8078
MF287670,8079
MW039259,8080
MT860232,8081
LC585887,8082
FJ554525,8083
FJ554526,8084
MK971153,8085
KF530058,8086
MN045233,8087
KX257488,8088
HM849038,8089
KX884436,8090
KX884437,8090
EU338414,8091
GU206351,8092
EF569970,8093
FJ231524,8094
FJ215863,8095
HM147142,8096
JQ886184,8097
KX258200,8098
KX932454,8099
MF033136,8100
MK677430,8101
AY562991,8102
EU910942,8103
KC333050,8104
LC041132,8105
KY511044,8106
KY452442,8107
KY452443,8108
KY452444,8109
MF594598,8110
EU782025,8111
EU877976,8112
MG600058,8113
MH900516,8114
EU156171,8115
AY141760,8116
JQ001776,8117
HQ660129,8118
AF017149,8119
KF278639,8120
AF212302,8121
DQ100461,8122
KC154054,8123
KY370098,8124
MG203877,8125
MN561699,8126
LC431581,8127
MG203878,8128
KJ641657,8129
MW579602,8130
AY900001,8131
MG573140,8132
MG573141,8133
MG230624,8134
MG516455,8135
JN689227,8136
AF014953,8137
AJ608288,8138
JQ411014,8139
AB016162,8140
KC802221,8141
X98291,8142
AJ849636,8143
AY286409,8144
MF943130,8145
FJ362497,8146
AF079780,8147
AF178654,8148
KT215610,8149
AF457102,8150
EU326526,8151
AB195968,8152
JX857409,8153
LS992584,8154
JQ697837,8155
X57559,8156
AB543336,8157
AF052755,8158
MH972568,8159
EF095490,8160
AB040874,8161
BK005918,8162
X64275,8163
JX051319,8164
JX051320,8165
KU672593,8166
JX112711,8167
KF774436,8168
KP271124,8169
AF298895,8170
GU128080,8171
GU128081,8172
GU128082,8173
MG600059,8174
MG600062,8175
MG600057,8176
AY640317,8177
AB548428,8178
AY590688,8179
HG934339,8180
AF371337,8181
FJ168779,8182
AY525843,8183
FJ168778,8184
AF295543,8185
AF092942,8186
M74568,8187
AF013254,8188
AY729016,8189
AY743909,8190
KF534749,8191
KC994644,8192
KX228198,8193
KX228197,8194
KX228196,8195
KX785335,8196
KX884459,8197
KX884462,8198
KX884415,8199
KR822826,8200
MN025503,8201
KM817629,8202
KM817660,8203
MK473367,8204
KM204987,8205
KM204991,8206
KM350503,8207
KJ636781,8208
KM205018,8209
KM204990,8210
KY203909,8211
KJ958536,8212
KJ958535,8213
KF958252,8214
MN103537,8215
KM204994,8216
KM204995,8217
KM204984,8218
KM205012,8219
JN935380,8220
HM461974,8221
AF234533,8222
MH507506,8223
MF615270,8224
JQ941664,8225
KM085029,8226
HM474855,8227
HM856902,8228
MH507505,8229
KM085030,8230
MW491752,8231
KM205002,8232
KM205022,8233
KM205011,8234
KY421919,8235
KM205016,8236
KM204989,8237
KM204986,8238
KM205010,8239
KM205008,8240
KM205005,8241
KM205014,8242
KM204993,8243
FJ715959,8244
KM205025,8245
KM204988,8246
MW491751,8247
EF612701,8248
KM204983,8249
MT325641,8250
KM205026,8251
KC676792,8252
KM205001,8253
KY385390,8254
KM204992,8255
KM205021,8256
KC984953,8257
KJ179955,8258
KM205006,8259
AB609604,8260
KM205017,8261
KM204998,8262
MN607592,8263
MG021441,8264
KM817654,8265
KM817662,8266
MH688524,8267
KU127239,8268
EF614259,8269
AF081020,8270
JF311903,8271
EF614258,8272
EU293119,8273
MF472710,8274
KU244266,8275
EF157976,8276
EF157977,8277
JX193798,8278
EF614260,8279
EF614261,8280
EU293108,8281
KY006983,8282
Y09762,8283
M13215,8284
GU170201,8285
KU194360,8286
AB604791,8287
FJ985748,8288
MH188003,8289
MF176333,8290
MK780203,8291
KF360970,8292
KF360971,8292
KF360972,8292
KF360973,8292
KY768856,8293
LC514057,8294
KU248085,8295
KU095840,8296
FN557213,8297
KC608035,8298
MN963996,8299
JX679246,8300
AF434991,8301
BR001666,8302
KM205020,8303
KJ396935,8304
KM205009,8305
KM205013,8306
MG600013,8307
HQ003891,8308
KR822811,8309
KR822812,8310
KR822825,8311
KM817646,8312
KM817656,8313
KX884429,8314
KX884434,8315
KM817657,8316
GQ375258,8317
JF311402,8318
KX884433,8319
GQ410979,8320
KM817635,8321
KR822816,8322
KR822818,8323
KM817648,8324
KX884431,8325
DQ399789,8326
KR612230,8327
U18101,8328
FJ872827,8329
KC113518,8330
KC113517,8331
KJ399977,8332
KM205000,8333
MH899109,8334
MH899110,8335
MG600016,8336
KM205004,8337
KC585008,8338
KM205023,8339
MW491759,8340
MW491756,8341
MW491753,8342
MG251664,8343
KM204982,8344
KJ432573,8345
MW491757,8346
KM204985,8347
MW491760,8348
MW491755,8349
JF705876,8350
MW491758,8351
MW491754,8352
KF395226,8353
KJ432572,8354
KP324827,8355
KY073493,8356
KP324828,8357
GQ294473,8358
JX297815,8359
KM204997,8360
GQ294472,8361
KP688373,8362
FJ952155,8363
KM204999,8364
AY840978,8365
EU373658,8366
JF911700,8367
KM205015,8368
GU212856,8369
EU373657,8370
JX569193,8371
AF473864,8372
AJ810084,8373
KM204996,8374
KC412247,8375
HQ660076,8376
MW557336,8377
KM205007,8378
JX121109,8379
HM566195,8380
KU178986,8381
KM205024,8382
MF279192,8383
MN607594,8384
KJ830812,8385
AY674964,8386
KY549567,8387
MW014292,8388
AY618418,8389
KJ082087,8390
MK063878,8391
AB011257,8392
KX636164,8393
MN520414,8394
MG604920,8395
GU734660,8396
MF102281,8397
BK014480,8398
MN273311,8399
KM823531,8400
MH778545,8402
MG948563,8403
L32603,8404
MF543022,8405
MT185675,8406
MH323437,8407
MH982250,8408
KM817650,8409
BK014479,8410
MH982249,8411
KM817651,8412
KY810772,8414
MN872813,8415
MH282832,8416
MW039593,8417
KT381973,8418
MT381995,8419
KY366322,8421
MK211271,8422
MH129615,8423
KM817652,8424
AB030277,8425
KM213865,8426
EF687738,8427
AJ867584,8428
KY075646,8429
KY965147,8430
KY884303,8431
KP205452,8432
KX525586,8433
AB735628,8434
MT952336,8435
MK240091,8436
BK011194,8438
MN781667,8440
KY700686,8441
KY700685,8441
MG938506,8442
MG938507,8442
KF812525,8443
KF812526,8443
KX982176,8444
KX982179,8444
AB244417,8445
AB244418,8445
AY618417,8446
LN713933,8447
LN713934,8447
AB075039,8448
AB114138,8448
MF918568,8449
MF918569,8449
AF104985,8450
Y18263,8451
L40883,8452
AF147498,8453
KX884450,8454
KX884456,8455
KM817649,8456
KM817636,8457
MT153454,8458
MT153372,8459
MH477288,8460
MW314718,8461
MW314717,8462
MW039260,8463
KX884448,8464
KX884414,8465
KF947078,8466
MT153466,8467
MF975531,8468
MF360790,8469
JN192445,8470
KX884430,8471
KM817661,8472
MF176268,8473
KX884428,8474
KR822819,8475
KX148552,8476
KX148553,8477
MH037149,8478
KX884463,8479
MH822965,8480
MH822964,8481
MW288226,8482
LC514055,8483
MT153376,8484
KX884032,8485
KX884033,8485
KX884034,8486
KX884035,8486
MG599866,8487
MG599868,8487
MG599867,8487
MK611982,8488
MK611983,8488
MK611984,8488
MG599863,8489
MG599865,8489
MG599864,8489
KR870031,8490
KR870017,8490
MN567062,8491
MN567061,8491
MH778629,8492
MH483026,8492
MH483025,8493
MH483024,8493
MH483030,8494
MH483029,8494
MN567049,8495
MN567050,8495
MN567048,8495
MH483032,8496
MH483031,8496
MH483044,8497
MH483043,8497
AY216502,8498
AY012687,8498
KY432892,8499
KY432893,8499
AY358022,8500
AY358023,8500
AY924390,8501
AY924391,8501
AY358026,8502
U41071,8502
AF427517,8503
K02734,8503
EU260464,8504
EU260463,8504
MF414201,8505
MF414202,8505
AY216519,8506
AF512832,8506
EU627611,8507
AF512831,8507
KJ855307,8508
KJ855308,8508
AY358024,8509
AY129247,8509
DQ328878,8510
DQ328877,8510
MK935152,8511
MK935153,8511
U73034,8512
J04324,8512
EU627612,8513
AF512830,8513
KC669693,8514
KC669698,8514
FJ952385,8515
FJ952384,8515
AB586645,8516
AB586644,8516
AB972431,8517
AB972430,8517
AB693151,8518
AB693150,8518
AY847351,8519
AY847350,8519
AY358021,8520
AY129248,8520
MZ065537,8521
MZ065536,8521
MZ065541,8522
MZ065540,8522
KP867641,8523
KM272987,8523
GU078661,8524
GU078660,8524
DQ328876,8525
AY342390,8525
AY772169,8526
AY772170,8526
EU914104,8527
EU914103,8527
KP867642,8528
KM272988,8528
AY216514,8529
U34248,8529
EU627613,8530
AF485261,8530
AY494081,8531
AF485262,8531
MF317491,8532
MF317490,8532
KM020190,8533
KM020191,8533
AY216517,8534
AF485256,8534
AB972429,8535
AB972428,8535
KP050226,8536
KP050227,8536
J04340,8537
M20304,8537
AY924393,8538
AF485263,8538
KJ909795,8539
KJ909794,8539
AY924395,8540
AF228063,8540
EU938665,8541
EF619035,8541
JX237768,8542
EU938659,8543
EU123328,8543
EU938663,8544
EF619034,8544
MG976577,8545
MG976578,8545
JQ717261,8546
JQ717262,8546
KR870022,8547
KR870012,8547
KR870029,8548
KR870015,8548
KR870023,8549
KR870013,8549
JQ717263,8550
JQ717264,8550
KX527582,8551
KX527575,8551
KC508670,8552
KC508669,8552
KF297881,8553
KF297880,8553
MK861116,8554
MK861117,8554
MK861118,8554
MH717874,8555
MH717875,8555
MH717876,8555
KX884856,8556
KX884857,8556
KX884858,8556
MN532680,8557
MN532679,8557
MK584854,8557
MT188509,8558
MT188506,8558
MN585278,8558
MT188508,8559
MT188505,8559
MN548097,8559
MF142460,8560
MF142459,8560
MF142458,8560
MN163273,8561
MN163274,8561
MG887749,8561
MT879190,8562
MT879191,8562
MT879192,8562
MT879193,8562
MT879194,8562
MT879195,8562
KT861481,8563
KT861482,8563
KT861483,8563
KT861484,8563
KT861485,8563
HF568801,8564
HF568802,8564
HF568803,8564
HF568804,8564
HF945448,8564
MN385573,8565
MN385574,8565
MN385575,8565
MN385576,8565
MN557024,8565
MN557025,8565
MN557026,8565
MN557027,8565
MN557028,8565
JF795479,8566
JF795480,8566
JF795481,8566
JF795482,8566
KU904300,8566
LC576445,8567
LC576446,8567
LC576447,8567
LC576448,8567
LC576449,8567
LC576450,8567
LC576451,8567
MH223635,8568
MH223636,8568
MH223637,8568
MH223638,8568
MH223639,8568
AM941711,8569
FM864225,8569
FM991954,8569
FM992851,8569
HE803826,8569
HE803827,8569
FR823299,8570
FR823300,8570
FR823301,8570
FR823302,8570
FR823303,8570
KP970121,8570
KP970122,8570
KP970123,8570
MK602171,8571
MK602172,8571
MK602173,8571
MK602174,8571
MK602175,8571
MK602176,8571
MF766025,8572
MF766030,8572
MF766035,8572
MF766040,8572
LC496090,8573
LC496091,8573
LC496092,8573
LC496093,8573
LC496094,8573
LC496095,8573
LC496096,8573
LC496097,8573
LC496098,8573
LC496099,8573
MH727572,8574
MH727573,8574
MH727574,8574
MH727575,8574
MH727576,8574
MH727577,8574
MH727578,8574
MH727579,8574
LR742461,8575
LR742462,8575
LR742463,8575
LR742464,8575
LR742465,8575
MK602177,8576
MK602178,8576
MK602179,8576
MK602180,8576
MK602181,8576
LR828198,8577
LR828199,8577
LR828200,8577
LR828201,8577
LR828202,8577
HQ871942,8578
HQ871943,8578
HQ871944,8578
HQ871945,8578
KM007081,8578
KM007082,8578
KM007083,8578
KY056657,8579
KY056658,8579
KY056659,8579
KY056660,8579
KY056661,8579
AY563040,8580
AY563041,8580
DQ831831,8580
DQ831828,8580
MT112174,8581
MT112175,8581
MT112176,8581
MT112177,8581
MT112178,8581
HF912243,8582
HF912244,8582
HF912245,8582
HF912246,8582
HG939489,8582
HG939490,8582
KJ939623,8583
KJ939624,8583
KJ939626,8583
KJ939627,8583
KJ939628,8583
KJ939629,8583
KJ939630,8583
KJ939631,8583
MN385577,8584
MN385578,8584
MN385579,8584
MN385580,8584
MK305894,8585
MK305895,8585
MK305896,8585
MK305897,8585
MK305898,8585
MK305899,8585
MG599943,8586
MG599946,8587
MN510769,8588
MN510770,8588
MN510771,8588
MG599949,8589
MG599952,8590
KX845680,8591
KX845679,8591
KX845678,8591
JX465388,8592
JX465402,8592
JX465422,8592
KM102249,8593
KM102248,8593
KM102247,8593
MH499472,8594
MH499471,8594
MH499470,8594
KR072623,8595
KR072622,8595
KR072621,8595
KU950715,8596
KU950714,8596
KU950713,8596
KY662275,8597
KY662274,8597
KY662273,8597
AF291704,8598
AF291703,8598
AF291702,8598
EU929075,8599
EU929072,8599
KC880347,8600
KC880344,8600
KC880341,8600
GQ244526,8601
L36930,8601
L36929,8601
L39951,8602
L39950,8602
L39949,8602
KC631784,8603
KC631783,8603
KC631782,8603
KX551962,8604
KX551961,8604
KX551960,8604
GQ200821,8605
DQ284451,8605
DQ285566,8605
EF543525,8606
EF543526,8606
EF543524,8606
DQ285047,8607
DQ285046,8607
JF796036,8608
JF796022,8608
AJ410617,8609
AJ410616,8609
AJ410615,8609
U26828,8610
U11427,8610
KT899703,8611
KT899702,8611
KT899701,8611
EU072488,8612
EU072480,8612
X55901,8613
M14627,8613
M14626,8613
HQ834697,8614
HQ834696,8614
HQ834695,8614
KJ857320,8615
KJ857337,8615
KJ857341,8615
KJ857321,8616
KJ857338,8616
KJ857342,8616
AF005728,8617
AF005727,8617
HQ404253,8618
HM756287,8618
HM756286,8618
EU788002,8619
AY363179,8619
AY267347,8619
AB620102,8620
AB620101,8620
AB620100,8620
KF735065,8621
KF494345,8621
KF481954,8621
FJ593497,8622
FJ539167,8622
FJ539166,8622
EF646763,8623
X55129,8623
Z49098,8623
M63194,8624
M29979,8624
M32750,8624
MK165653,8625
MK165654,8625
MK165655,8625
HM015221,8626
HM015219,8626
HM015223,8626
JQ082302,8627
JQ082301,8627
JQ082300,8627
KY651020,8628
X56492,8629
S47716,8629
AY273791,8629
L37902,8630
L37903,8630
L37904,8630
MK883760,8631
MK883758,8631
MK883756,8631
KC490918,8632
KC490919,8632
KC490922,8632
KU934008,8633
AJ005637,8634
Z69993,8634
Z49915,8634
JX465403,8635
JX465423,8635
KJ420567,8636
KJ420541,8636
KJ420559,8636
DQ825770,8637
DQ825771,8637
AY526097,8637
MG599940,8638
KX280012,8639
KX280013,8639
KX280014,8639
KX884758,8640
KX884759,8640
KX884760,8640
KY700684,8641
KY700683,8641
MT153554,8642
MT153521,8642
MT153362,8642
KU925434,8643
KU925435,8643
KU925436,8643
KU925437,8644
KU925438,8644
KU925439,8644
KP792744,8645
KP792745,8645
KP792746,8645
KU925440,8646
KU925441,8646
KU925442,8646
KU343148,8647
KU343149,8647
KU343150,8647
KP792705,8648
KP792706,8648
KP792707,8648
KP792711,8649
KP792712,8649
KP792713,8649
DQ211612,8650
DQ211625,8650
DQ211638,8650
AY389361,8651
AF467768,8651
U88410,8651
KU343151,8652
KU343152,8652
KU343153,8652
KU925485,8653
KU925486,8653
KU925487,8653
U15018,8654
M94133,8654
AF434161,8654
JF911697,8655
JF911698,8655
JF911699,8655
MH017280,8656
MH017286,8656
MH017274,8656
KR534878,8657
KR534877,8657
KR534876,8657
KP406723,8658
KP406724,8658
KP406725,8658
KM817667,8659
KM817706,8659
KM817734,8659
KU343154,8660
KU343155,8660
KU343156,8660
KP792708,8661
KP792709,8661
KP792710,8661
KU925467,8662
KU925468,8662
KU925469,8662
KU925470,8663
KU925471,8663
KU925472,8663
KU925479,8664
KU925480,8664
KU925481,8664
KU925500,8665
KU925501,8665
KU925502,8665
KF892055,8666
KF892056,8666
KF892057,8666
KR537444,8667
KR537445,8667
KR537446,8667
KR537447,8668
KR537448,8668
KR537449,8668
KP792741,8669
KP792742,8669
KP792743,8669
EU257628,8670
EU257627,8670
EU257626,8670
AB842088,8671
AB842089,8671
AB842090,8671
MN972594,8672
MN972595,8672
MN972596,8672
KM464726,8673
KM464725,8673
KM464724,8673
KU933933,8674
KU933934,8674
KU933935,8674
KU925473,8675
KU925474,8675
KU925475,8675
KU343160,8676
KU343161,8676
KU343162,8676
KU925446,8677
KU925447,8677
KU925448,8677
KP792714,8678
KP792715,8678
KP792716,8678
KU343139,8679
KU343140,8679
KU343141,8679
KU925482,8680
KU925483,8680
KU925484,8680
KU925491,8681
KU925492,8681
KU925493,8681
KU925494,8682
KU925495,8682
KU925496,8682
MK896468,8683
MK896467,8683
MK896466,8683
KU343163,8684
KU343164,8684
KU343165,8684
KU925488,8685
KU925489,8685
KU925490,8685
KM817683,8686
KM817717,8686
KM817743,8686
KT820205,8687
KT820206,8687
KT820207,8687
MN792651,8688
MN792652,8688
MN792653,8688
MK757580,8689
MK757581,8689
MK757582,8689
KR537450,8690
KR537451,8690
KR537452,8690
LC008512,8691
LC008511,8691
LC008510,8691
KU925497,8692
KU925498,8692
KU925499,8692
MF176881,8693
MF176882,8693
MF176883,8693
KM817685,8694
KM817718,8694
KM817745,8694
KR537453,8695
KR537454,8695
KR537455,8695
KU343169,8696
KU343170,8696
KU343171,8696
KJ746877,8697
KJ746878,8697
KM817676,8698
KM817712,8698
KM817738,8698
KM817674,8699
KM817711,8699
KM817737,8699
KM817702,8700
KM817729,8700
KM817762,8700
JQ659256,8701
JQ659257,8701
JQ659258,8701
KF590577,8702
KF590576,8702
KF590575,8702
KF590574,8703
KF590573,8703
KF590572,8703
KF981633,8704
KF981634,8704
KF981635,8704
MN092355,8705
MN092356,8705
MN092357,8705
MN119734,8706
MN119735,8706
MN119736,8706
MH017275,8707
MH017281,8707
MH017269,8707
HE795087,8710
HE795088,8710
HE795089,8710
AB190458,8711
AB100604,8711
AB000851,8711
MH484339,8712
MH484340,8712
MH484341,8712
MH484348,8713
MH484349,8713
MH484350,8713
KM272186,8714
KM272187,8714
KM272188,8714
KU159766,8716
KU159765,8716
KU159764,8716
